order_item_id,so_number,item_number,product_id,product_name,category,quantity,unit,unit_price,discount_pct,line_total
SO-4500225-01,SO-4500225,0010,MAT010,Canon ImageRunner 2625i,Printers,17,EA,55000,0,935000.0
SO-4500225-02,SO-4500225,0020,MAT019,D-Link 24-Port Patch Panel,Networking,5,EA,5500,8,25300.0
SO-4500225-03,SO-4500225,0030,MAT009,HP LaserJet Pro M404dn,Printers,2,EA,22000,5,41800.0
SO-4500226-01,SO-4500226,0010,MAT005,"Samsung 27"" 4K Monitor",Monitors,8,EA,28000,8,206080.0
SO-4500226-02,SO-4500226,0020,MAT011,Seagate 4TB External HDD,Storage,16,EA,7500,2,117600.0
SO-4500227-01,SO-4500227,0010,MAT013,APC 1500VA UPS,Power,13,EA,18000,10,210600.0
SO-4500227-02,SO-4500227,0020,MAT015,Corsair Mechanical Keyboard,Peripherals,9,EA,6500,5,55575.0
SO-4500227-03,SO-4500227,0030,MAT003,Lenovo ThinkPad E14,Laptops,15,EA,68000,8,938400.0
SO-4500227-04,SO-4500227,0040,MAT018,Jabra Evolve2 Headset,Peripherals,11,EA,8500,10,84150.0
SO-4500228-01,SO-4500228,0010,MAT015,Corsair Mechanical Keyboard,Peripherals,12,EA,6500,0,78000.0
SO-4500229-01,SO-4500229,0010,MAT007,Cisco Catalyst 2960 Switch,Networking,10,EA,45000,5,427500.0
SO-4500229-02,SO-4500229,0020,MAT016,Lenovo ThinkCentre Desktop,Desktops,18,EA,52000,10,842400.0
SO-4500229-03,SO-4500229,0030,MAT009,HP LaserJet Pro M404dn,Printers,5,EA,22000,10,99000.0
SO-4500229-04,SO-4500229,0040,MAT011,Seagate 4TB External HDD,Storage,16,EA,7500,5,114000.0
SO-4500230-01,SO-4500230,0010,MAT001,Dell Latitude 5540 Laptop,Laptops,15,EA,72000,0,1080000.0
SO-4500230-02,SO-4500230,0020,MAT004,Apple MacBook Air M2,Laptops,14,EA,114000,2,1564080.0
SO-4500230-03,SO-4500230,0030,MAT006,"LG 24"" Full HD Monitor",Monitors,5,EA,14000,5,66500.0
SO-4500230-04,SO-4500230,0040,MAT015,Corsair Mechanical Keyboard,Peripherals,6,EA,6500,5,37050.0
SO-4500231-01,SO-4500231,0010,MAT012,Samsung 1TB NVMe SSD,Storage,6,EA,9500,0,57000.0
SO-4500232-01,SO-4500232,0010,MAT014,Logitech MX Master 3 Mouse,Peripherals,4,EA,4200,0,16800.0
SO-4500232-02,SO-4500232,0020,MAT003,Lenovo ThinkPad E14,Laptops,7,EA,68000,8,437920.0
SO-4500233-01,SO-4500233,0010,MAT015,Corsair Mechanical Keyboard,Peripherals,14,EA,6500,2,89180.0
SO-4500233-02,SO-4500233,0020,MAT001,Dell Latitude 5540 Laptop,Laptops,16,EA,72000,0,1152000.0
SO-4500233-03,SO-4500233,0030,MAT019,D-Link 24-Port Patch Panel,Networking,8,EA,5500,8,40480.0
SO-4500233-04,SO-4500233,0040,MAT011,Seagate 4TB External HDD,Storage,3,EA,7500,0,22500.0
SO-4500233-05,SO-4500233,0050,MAT004,Apple MacBook Air M2,Laptops,4,EA,114000,5,433200.0
SO-4500234-01,SO-4500234,0010,MAT005,"Samsung 27"" 4K Monitor",Monitors,19,EA,28000,0,532000.0
SO-4500234-02,SO-4500234,0020,MAT020,Microsoft Office 365 (1 Year),Software,20,LIC,4200,2,82320.0
SO-4500234-03,SO-4500234,0030,MAT003,Lenovo ThinkPad E14,Laptops,15,EA,68000,5,969000.0
SO-4500234-04,SO-4500234,0040,MAT017,Dell OptiPlex 5000 Desktop,Desktops,7,EA,48000,2,329280.0
SO-4500235-01,SO-4500235,0010,MAT003,Lenovo ThinkPad E14,Laptops,5,EA,68000,0,340000.0
SO-4500235-02,SO-4500235,0020,MAT004,Apple MacBook Air M2,Laptops,19,EA,114000,8,1992720.0
SO-4500236-01,SO-4500236,0010,MAT008,TP-Link WiFi 6 Router,Networking,3,EA,12000,2,35280.0
SO-4500236-02,SO-4500236,0020,MAT009,HP LaserJet Pro M404dn,Printers,18,EA,22000,10,356400.0
SO-4500237-01,SO-4500237,0010,MAT010,Canon ImageRunner 2625i,Printers,7,EA,55000,10,346500.0
SO-4500238-01,SO-4500238,0010,MAT010,Canon ImageRunner 2625i,Printers,13,EA,55000,0,715000.0
SO-4500238-02,SO-4500238,0020,MAT002,HP EliteBook 840 G10,Laptops,8,EA,85000,8,625600.0
SO-4500238-03,SO-4500238,0030,MAT008,TP-Link WiFi 6 Router,Networking,20,EA,12000,0,240000.0
SO-4500238-04,SO-4500238,0040,MAT016,Lenovo ThinkCentre Desktop,Desktops,17,EA,52000,0,884000.0
SO-4500239-01,SO-4500239,0010,MAT014,Logitech MX Master 3 Mouse,Peripherals,3,EA,4200,0,12600.0
SO-4500239-02,SO-4500239,0020,MAT012,Samsung 1TB NVMe SSD,Storage,19,EA,9500,0,180500.0
SO-4500239-03,SO-4500239,0030,MAT018,Jabra Evolve2 Headset,Peripherals,1,EA,8500,5,8075.0
SO-4500239-04,SO-4500239,0040,MAT006,"LG 24"" Full HD Monitor",Monitors,7,EA,14000,0,98000.0
SO-4500239-05,SO-4500239,0050,MAT016,Lenovo ThinkCentre Desktop,Desktops,2,EA,52000,8,95680.0
SO-4500240-01,SO-4500240,0010,MAT014,Logitech MX Master 3 Mouse,Peripherals,9,EA,4200,0,37800.0
SO-4500240-02,SO-4500240,0020,MAT020,Microsoft Office 365 (1 Year),Software,10,LIC,4200,0,42000.0
SO-4500240-03,SO-4500240,0030,MAT013,APC 1500VA UPS,Power,17,EA,18000,2,299880.0
SO-4500240-04,SO-4500240,0040,MAT003,Lenovo ThinkPad E14,Laptops,5,EA,68000,10,306000.0
SO-4500240-05,SO-4500240,0050,MAT005,"Samsung 27"" 4K Monitor",Monitors,11,EA,28000,8,283360.0
SO-4500241-01,SO-4500241,0010,MAT010,Canon ImageRunner 2625i,Printers,14,EA,55000,2,754600.0
SO-4500242-01,SO-4500242,0010,MAT004,Apple MacBook Air M2,Laptops,6,EA,114000,0,684000.0
SO-4500242-02,SO-4500242,0020,MAT015,Corsair Mechanical Keyboard,Peripherals,1,EA,6500,2,6370.0
SO-4500242-03,SO-4500242,0030,MAT002,HP EliteBook 840 G10,Laptops,1,EA,85000,2,83300.0
SO-4500242-04,SO-4500242,0040,MAT010,Canon ImageRunner 2625i,Printers,16,EA,55000,5,836000.0
SO-4500243-01,SO-4500243,0010,MAT006,"LG 24"" Full HD Monitor",Monitors,9,EA,14000,0,126000.0
SO-4500243-02,SO-4500243,0020,MAT012,Samsung 1TB NVMe SSD,Storage,1,EA,9500,5,9025.0
SO-4500243-03,SO-4500243,0030,MAT005,"Samsung 27"" 4K Monitor",Monitors,14,EA,28000,5,372400.0
SO-4500244-01,SO-4500244,0010,MAT003,Lenovo ThinkPad E14,Laptops,2,EA,68000,8,125120.0
SO-4500244-02,SO-4500244,0020,MAT016,Lenovo ThinkCentre Desktop,Desktops,19,EA,52000,2,968240.0
SO-4500244-03,SO-4500244,0030,MAT015,Corsair Mechanical Keyboard,Peripherals,12,EA,6500,2,76440.0
SO-4500244-04,SO-4500244,0040,MAT017,Dell OptiPlex 5000 Desktop,Desktops,9,EA,48000,0,432000.0
SO-4500244-05,SO-4500244,0050,MAT012,Samsung 1TB NVMe SSD,Storage,19,EA,9500,0,180500.0
SO-4500245-01,SO-4500245,0010,MAT001,Dell Latitude 5540 Laptop,Laptops,8,EA,72000,0,576000.0
SO-4500246-01,SO-4500246,0010,MAT006,"LG 24"" Full HD Monitor",Monitors,18,EA,14000,8,231840.0
SO-4500246-02,SO-4500246,0020,MAT002,HP EliteBook 840 G10,Laptops,8,EA,85000,5,646000.0
SO-4500247-01,SO-4500247,0010,MAT009,HP LaserJet Pro M404dn,Printers,4,EA,22000,10,79200.0
SO-4500247-02,SO-4500247,0020,MAT003,Lenovo ThinkPad E14,Laptops,2,EA,68000,2,133280.0
SO-4500247-03,SO-4500247,0030,MAT012,Samsung 1TB NVMe SSD,Storage,8,EA,9500,10,68400.0
SO-4500248-01,SO-4500248,0010,MAT010,Canon ImageRunner 2625i,Printers,18,EA,55000,8,910800.0
SO-4500248-02,SO-4500248,0020,MAT020,Microsoft Office 365 (1 Year),Software,1,LIC,4200,5,3990.0
SO-4500248-03,SO-4500248,0030,MAT011,Seagate 4TB External HDD,Storage,7,EA,7500,5,49875.0
SO-4500248-04,SO-4500248,0040,MAT003,Lenovo ThinkPad E14,Laptops,19,EA,68000,5,1227400.0
SO-4500249-01,SO-4500249,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,1,EA,52000,8,47840.0
SO-4500249-02,SO-4500249,0020,MAT007,Cisco Catalyst 2960 Switch,Networking,1,EA,45000,2,44100.0
SO-4500249-03,SO-4500249,0030,MAT018,Jabra Evolve2 Headset,Peripherals,18,EA,8500,5,145350.0
SO-4500249-04,SO-4500249,0040,MAT008,TP-Link WiFi 6 Router,Networking,1,EA,12000,5,11400.0
SO-4500249-05,SO-4500249,0050,MAT005,"Samsung 27"" 4K Monitor",Monitors,1,EA,28000,8,25760.0
SO-4500250-01,SO-4500250,0010,MAT014,Logitech MX Master 3 Mouse,Peripherals,2,EA,4200,2,8232.0
SO-4500250-02,SO-4500250,0020,MAT016,Lenovo ThinkCentre Desktop,Desktops,9,EA,52000,0,468000.0
SO-4500251-01,SO-4500251,0010,MAT014,Logitech MX Master 3 Mouse,Peripherals,17,EA,4200,2,69972.0
SO-4500251-02,SO-4500251,0020,MAT012,Samsung 1TB NVMe SSD,Storage,13,EA,9500,0,123500.0
SO-4500251-03,SO-4500251,0030,MAT015,Corsair Mechanical Keyboard,Peripherals,19,EA,6500,10,111150.0
SO-4500251-04,SO-4500251,0040,MAT003,Lenovo ThinkPad E14,Laptops,2,EA,68000,8,125120.0
SO-4500251-05,SO-4500251,0050,MAT004,Apple MacBook Air M2,Laptops,5,EA,114000,2,558600.0
SO-4500252-01,SO-4500252,0010,MAT011,Seagate 4TB External HDD,Storage,8,EA,7500,0,60000.0
SO-4500252-02,SO-4500252,0020,MAT020,Microsoft Office 365 (1 Year),Software,7,LIC,4200,2,28812.0
SO-4500252-03,SO-4500252,0030,MAT015,Corsair Mechanical Keyboard,Peripherals,19,EA,6500,0,123500.0
SO-4500252-04,SO-4500252,0040,MAT009,HP LaserJet Pro M404dn,Printers,5,EA,22000,0,110000.0
SO-4500253-01,SO-4500253,0010,MAT004,Apple MacBook Air M2,Laptops,15,EA,114000,5,1624500.0
SO-4500253-02,SO-4500253,0020,MAT018,Jabra Evolve2 Headset,Peripherals,15,EA,8500,5,121125.0
SO-4500253-03,SO-4500253,0030,MAT012,Samsung 1TB NVMe SSD,Storage,4,EA,9500,0,38000.0
SO-4500253-04,SO-4500253,0040,MAT007,Cisco Catalyst 2960 Switch,Networking,6,EA,45000,5,256500.0
SO-4500254-01,SO-4500254,0010,MAT005,"Samsung 27"" 4K Monitor",Monitors,12,EA,28000,8,309120.0
SO-4500254-02,SO-4500254,0020,MAT003,Lenovo ThinkPad E14,Laptops,17,EA,68000,0,1156000.0
SO-4500254-03,SO-4500254,0030,MAT008,TP-Link WiFi 6 Router,Networking,10,EA,12000,5,114000.0
SO-4500255-01,SO-4500255,0010,MAT018,Jabra Evolve2 Headset,Peripherals,15,EA,8500,0,127500.0
SO-4500255-02,SO-4500255,0020,MAT020,Microsoft Office 365 (1 Year),Software,5,LIC,4200,0,21000.0
SO-4500255-03,SO-4500255,0030,MAT008,TP-Link WiFi 6 Router,Networking,1,EA,12000,0,12000.0
SO-4500255-04,SO-4500255,0040,MAT004,Apple MacBook Air M2,Laptops,8,EA,114000,2,893760.0
SO-4500256-01,SO-4500256,0010,MAT019,D-Link 24-Port Patch Panel,Networking,19,EA,5500,5,99275.0
SO-4500257-01,SO-4500257,0010,MAT015,Corsair Mechanical Keyboard,Peripherals,3,EA,6500,5,18525.0
SO-4500257-02,SO-4500257,0020,MAT005,"Samsung 27"" 4K Monitor",Monitors,4,EA,28000,0,112000.0
SO-4500258-01,SO-4500258,0010,MAT014,Logitech MX Master 3 Mouse,Peripherals,14,EA,4200,2,57624.0
SO-4500258-02,SO-4500258,0020,MAT013,APC 1500VA UPS,Power,12,EA,18000,2,211680.0
SO-4500258-03,SO-4500258,0030,MAT016,Lenovo ThinkCentre Desktop,Desktops,6,EA,52000,5,296400.0
SO-4500258-04,SO-4500258,0040,MAT001,Dell Latitude 5540 Laptop,Laptops,9,EA,72000,8,596160.0
SO-4500258-05,SO-4500258,0050,MAT019,D-Link 24-Port Patch Panel,Networking,5,EA,5500,0,27500.0
SO-4500259-01,SO-4500259,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,16,EA,52000,0,832000.0
SO-4500259-02,SO-4500259,0020,MAT014,Logitech MX Master 3 Mouse,Peripherals,3,EA,4200,5,11970.0
SO-4500259-03,SO-4500259,0030,MAT018,Jabra Evolve2 Headset,Peripherals,13,EA,8500,2,108290.0
SO-4500260-01,SO-4500260,0010,MAT008,TP-Link WiFi 6 Router,Networking,16,EA,12000,10,172800.0
SO-4500260-02,SO-4500260,0020,MAT018,Jabra Evolve2 Headset,Peripherals,16,EA,8500,5,129200.0
SO-4500260-03,SO-4500260,0030,MAT001,Dell Latitude 5540 Laptop,Laptops,19,EA,72000,10,1231200.0
SO-4500260-04,SO-4500260,0040,MAT013,APC 1500VA UPS,Power,11,EA,18000,8,182160.0
SO-4500260-05,SO-4500260,0050,MAT012,Samsung 1TB NVMe SSD,Storage,9,EA,9500,2,83790.0
SO-4500261-01,SO-4500261,0010,MAT009,HP LaserJet Pro M404dn,Printers,2,EA,22000,8,40480.0
SO-4500262-01,SO-4500262,0010,MAT006,"LG 24"" Full HD Monitor",Monitors,8,EA,14000,2,109760.0
SO-4500262-02,SO-4500262,0020,MAT004,Apple MacBook Air M2,Laptops,9,EA,114000,10,923400.0
SO-4500263-01,SO-4500263,0010,MAT019,D-Link 24-Port Patch Panel,Networking,12,EA,5500,2,64680.0
SO-4500263-02,SO-4500263,0020,MAT013,APC 1500VA UPS,Power,6,EA,18000,2,105840.0
SO-4500264-01,SO-4500264,0010,MAT019,D-Link 24-Port Patch Panel,Networking,19,EA,5500,10,94050.0
SO-4500264-02,SO-4500264,0020,MAT001,Dell Latitude 5540 Laptop,Laptops,5,EA,72000,10,324000.0
SO-4500264-03,SO-4500264,0030,MAT012,Samsung 1TB NVMe SSD,Storage,7,EA,9500,8,61180.0
SO-4500265-01,SO-4500265,0010,MAT003,Lenovo ThinkPad E14,Laptops,2,EA,68000,2,133280.0
SO-4500266-01,SO-4500266,0010,MAT001,Dell Latitude 5540 Laptop,Laptops,11,EA,72000,2,776160.0
SO-4500266-02,SO-4500266,0020,MAT011,Seagate 4TB External HDD,Storage,11,EA,7500,0,82500.0
SO-4500266-03,SO-4500266,0030,MAT007,Cisco Catalyst 2960 Switch,Networking,1,EA,45000,2,44100.0
SO-4500266-04,SO-4500266,0040,MAT005,"Samsung 27"" 4K Monitor",Monitors,19,EA,28000,2,521360.0
SO-4500267-01,SO-4500267,0010,MAT003,Lenovo ThinkPad E14,Laptops,19,EA,68000,0,1292000.0
SO-4500267-02,SO-4500267,0020,MAT012,Samsung 1TB NVMe SSD,Storage,11,EA,9500,5,99275.0
SO-4500267-03,SO-4500267,0030,MAT013,APC 1500VA UPS,Power,11,EA,18000,2,194040.0
SO-4500268-01,SO-4500268,0010,MAT011,Seagate 4TB External HDD,Storage,8,EA,7500,10,54000.0
SO-4500268-02,SO-4500268,0020,MAT006,"LG 24"" Full HD Monitor",Monitors,6,EA,14000,8,77280.0
SO-4500268-03,SO-4500268,0030,MAT018,Jabra Evolve2 Headset,Peripherals,10,EA,8500,5,80750.0
SO-4500268-04,SO-4500268,0040,MAT012,Samsung 1TB NVMe SSD,Storage,5,EA,9500,2,46550.0
SO-4500269-01,SO-4500269,0010,MAT019,D-Link 24-Port Patch Panel,Networking,20,EA,5500,2,107800.0
SO-4500269-02,SO-4500269,0020,MAT002,HP EliteBook 840 G10,Laptops,19,EA,85000,0,1615000.0
SO-4500269-03,SO-4500269,0030,MAT006,"LG 24"" Full HD Monitor",Monitors,16,EA,14000,2,219520.0
SO-4500269-04,SO-4500269,0040,MAT011,Seagate 4TB External HDD,Storage,11,EA,7500,0,82500.0
SO-4500270-01,SO-4500270,0010,MAT003,Lenovo ThinkPad E14,Laptops,15,EA,68000,0,1020000.0
SO-4500270-02,SO-4500270,0020,MAT011,Seagate 4TB External HDD,Storage,9,EA,7500,2,66150.0
SO-4500271-01,SO-4500271,0010,MAT004,Apple MacBook Air M2,Laptops,13,EA,114000,8,1363440.0
SO-4500271-02,SO-4500271,0020,MAT001,Dell Latitude 5540 Laptop,Laptops,14,EA,72000,2,987840.0
SO-4500271-03,SO-4500271,0030,MAT002,HP EliteBook 840 G10,Laptops,14,EA,85000,8,1094800.0
SO-4500272-01,SO-4500272,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,19,EA,52000,2,968240.0
SO-4500273-01,SO-4500273,0010,MAT010,Canon ImageRunner 2625i,Printers,1,EA,55000,5,52250.0
SO-4500274-01,SO-4500274,0010,MAT013,APC 1500VA UPS,Power,3,EA,18000,10,48600.0
SO-4500274-02,SO-4500274,0020,MAT006,"LG 24"" Full HD Monitor",Monitors,3,EA,14000,5,39900.0
SO-4500275-01,SO-4500275,0010,MAT014,Logitech MX Master 3 Mouse,Peripherals,6,EA,4200,10,22680.0
SO-4500276-01,SO-4500276,0010,MAT007,Cisco Catalyst 2960 Switch,Networking,18,EA,45000,10,729000.0
SO-4500276-02,SO-4500276,0020,MAT020,Microsoft Office 365 (1 Year),Software,9,LIC,4200,5,35910.0
SO-4500276-03,SO-4500276,0030,MAT014,Logitech MX Master 3 Mouse,Peripherals,10,EA,4200,2,41160.0
SO-4500277-01,SO-4500277,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,14,EA,52000,0,728000.0
SO-4500277-02,SO-4500277,0020,MAT005,"Samsung 27"" 4K Monitor",Monitors,10,EA,28000,10,252000.0
SO-4500277-03,SO-4500277,0030,MAT002,HP EliteBook 840 G10,Laptops,16,EA,85000,2,1332800.0
SO-4500277-04,SO-4500277,0040,MAT012,Samsung 1TB NVMe SSD,Storage,4,EA,9500,0,38000.0
SO-4500277-05,SO-4500277,0050,MAT001,Dell Latitude 5540 Laptop,Laptops,7,EA,72000,2,493920.0
SO-4500278-01,SO-4500278,0010,MAT010,Canon ImageRunner 2625i,Printers,13,EA,55000,8,657800.0
SO-4500279-01,SO-4500279,0010,MAT013,APC 1500VA UPS,Power,6,EA,18000,8,99360.0
SO-4500279-02,SO-4500279,0020,MAT006,"LG 24"" Full HD Monitor",Monitors,2,EA,14000,5,26600.0
SO-4500279-03,SO-4500279,0030,MAT012,Samsung 1TB NVMe SSD,Storage,15,EA,9500,8,131100.0
SO-4500279-04,SO-4500279,0040,MAT020,Microsoft Office 365 (1 Year),Software,9,LIC,4200,2,37044.0
SO-4500279-05,SO-4500279,0050,MAT018,Jabra Evolve2 Headset,Peripherals,9,EA,8500,10,68850.0
SO-4500280-01,SO-4500280,0010,MAT003,Lenovo ThinkPad E14,Laptops,12,EA,68000,10,734400.0
SO-4500281-01,SO-4500281,0010,MAT002,HP EliteBook 840 G10,Laptops,19,EA,85000,2,1582700.0
SO-4500281-02,SO-4500281,0020,MAT013,APC 1500VA UPS,Power,16,EA,18000,5,273600.0
SO-4500281-03,SO-4500281,0030,MAT017,Dell OptiPlex 5000 Desktop,Desktops,3,EA,48000,8,132480.0
SO-4500281-04,SO-4500281,0040,MAT014,Logitech MX Master 3 Mouse,Peripherals,2,EA,4200,10,7560.0
SO-4500281-05,SO-4500281,0050,MAT016,Lenovo ThinkCentre Desktop,Desktops,19,EA,52000,10,889200.0
SO-4500282-01,SO-4500282,0010,MAT004,Apple MacBook Air M2,Laptops,6,EA,114000,2,670320.0
SO-4500282-02,SO-4500282,0020,MAT015,Corsair Mechanical Keyboard,Peripherals,7,EA,6500,2,44590.0
SO-4500283-01,SO-4500283,0010,MAT007,Cisco Catalyst 2960 Switch,Networking,3,EA,45000,0,135000.0
SO-4500283-02,SO-4500283,0020,MAT005,"Samsung 27"" 4K Monitor",Monitors,13,EA,28000,10,327600.0
SO-4500283-03,SO-4500283,0030,MAT009,HP LaserJet Pro M404dn,Printers,13,EA,22000,10,257400.0
SO-4500283-04,SO-4500283,0040,MAT011,Seagate 4TB External HDD,Storage,11,EA,7500,5,78375.0
SO-4500284-01,SO-4500284,0010,MAT020,Microsoft Office 365 (1 Year),Software,19,LIC,4200,10,71820.0
SO-4500285-01,SO-4500285,0010,MAT019,D-Link 24-Port Patch Panel,Networking,19,EA,5500,0,104500.0
SO-4500285-02,SO-4500285,0020,MAT020,Microsoft Office 365 (1 Year),Software,4,LIC,4200,10,15120.0
SO-4500286-01,SO-4500286,0010,MAT012,Samsung 1TB NVMe SSD,Storage,19,EA,9500,10,162450.0
SO-4500286-02,SO-4500286,0020,MAT014,Logitech MX Master 3 Mouse,Peripherals,16,EA,4200,0,67200.0
SO-4500286-03,SO-4500286,0030,MAT009,HP LaserJet Pro M404dn,Printers,6,EA,22000,5,125400.0
SO-4500286-04,SO-4500286,0040,MAT013,APC 1500VA UPS,Power,13,EA,18000,2,229320.0
SO-4500286-05,SO-4500286,0050,MAT016,Lenovo ThinkCentre Desktop,Desktops,20,EA,52000,10,936000.0
SO-4500287-01,SO-4500287,0010,MAT008,TP-Link WiFi 6 Router,Networking,9,EA,12000,5,102600.0
SO-4500287-02,SO-4500287,0020,MAT002,HP EliteBook 840 G10,Laptops,1,EA,85000,5,80750.0
SO-4500287-03,SO-4500287,0030,MAT016,Lenovo ThinkCentre Desktop,Desktops,10,EA,52000,5,494000.0
SO-4500288-01,SO-4500288,0010,MAT008,TP-Link WiFi 6 Router,Networking,5,EA,12000,5,57000.0
SO-4500289-01,SO-4500289,0010,MAT014,Logitech MX Master 3 Mouse,Peripherals,15,EA,4200,2,61740.0
SO-4500289-02,SO-4500289,0020,MAT003,Lenovo ThinkPad E14,Laptops,14,EA,68000,8,875840.0
SO-4500289-03,SO-4500289,0030,MAT007,Cisco Catalyst 2960 Switch,Networking,17,EA,45000,5,726750.0
SO-4500290-01,SO-4500290,0010,MAT010,Canon ImageRunner 2625i,Printers,17,EA,55000,8,860200.0
SO-4500291-01,SO-4500291,0010,MAT001,Dell Latitude 5540 Laptop,Laptops,8,EA,72000,0,576000.0
SO-4500291-02,SO-4500291,0020,MAT006,"LG 24"" Full HD Monitor",Monitors,15,EA,14000,0,210000.0
SO-4500291-03,SO-4500291,0030,MAT007,Cisco Catalyst 2960 Switch,Networking,12,EA,45000,2,529200.0
SO-4500291-04,SO-4500291,0040,MAT018,Jabra Evolve2 Headset,Peripherals,9,EA,8500,5,72675.0
SO-4500291-05,SO-4500291,0050,MAT002,HP EliteBook 840 G10,Laptops,15,EA,85000,10,1147500.0
SO-4500292-01,SO-4500292,0010,MAT008,TP-Link WiFi 6 Router,Networking,12,EA,12000,8,132480.0
SO-4500293-01,SO-4500293,0010,MAT019,D-Link 24-Port Patch Panel,Networking,6,EA,5500,5,31350.0
SO-4500293-02,SO-4500293,0020,MAT018,Jabra Evolve2 Headset,Peripherals,3,EA,8500,5,24225.0
SO-4500293-03,SO-4500293,0030,MAT012,Samsung 1TB NVMe SSD,Storage,1,EA,9500,8,8740.0
SO-4500293-04,SO-4500293,0040,MAT020,Microsoft Office 365 (1 Year),Software,2,LIC,4200,2,8232.0
SO-4500294-01,SO-4500294,0010,MAT008,TP-Link WiFi 6 Router,Networking,9,EA,12000,8,99360.0
SO-4500294-02,SO-4500294,0020,MAT007,Cisco Catalyst 2960 Switch,Networking,17,EA,45000,0,765000.0
SO-4500295-01,SO-4500295,0010,MAT020,Microsoft Office 365 (1 Year),Software,8,LIC,4200,5,31920.0
SO-4500295-02,SO-4500295,0020,MAT001,Dell Latitude 5540 Laptop,Laptops,20,EA,72000,5,1368000.0
SO-4500296-01,SO-4500296,0010,MAT015,Corsair Mechanical Keyboard,Peripherals,15,EA,6500,5,92625.0
SO-4500296-02,SO-4500296,0020,MAT009,HP LaserJet Pro M404dn,Printers,17,EA,22000,10,336600.0
SO-4500296-03,SO-4500296,0030,MAT007,Cisco Catalyst 2960 Switch,Networking,13,EA,45000,10,526500.0
SO-4500297-01,SO-4500297,0010,MAT018,Jabra Evolve2 Headset,Peripherals,4,EA,8500,8,31280.0
SO-4500297-02,SO-4500297,0020,MAT010,Canon ImageRunner 2625i,Printers,3,EA,55000,5,156750.0
SO-4500297-03,SO-4500297,0030,MAT019,D-Link 24-Port Patch Panel,Networking,9,EA,5500,5,47025.0
SO-4500298-01,SO-4500298,0010,MAT007,Cisco Catalyst 2960 Switch,Networking,8,EA,45000,0,360000.0
SO-4500298-02,SO-4500298,0020,MAT005,"Samsung 27"" 4K Monitor",Monitors,20,EA,28000,8,515200.0
SO-4500298-03,SO-4500298,0030,MAT017,Dell OptiPlex 5000 Desktop,Desktops,11,EA,48000,2,517440.0
SO-4500299-01,SO-4500299,0010,MAT009,HP LaserJet Pro M404dn,Printers,13,EA,22000,0,286000.0
SO-4500299-02,SO-4500299,0020,MAT014,Logitech MX Master 3 Mouse,Peripherals,19,EA,4200,10,71820.0
SO-4500299-03,SO-4500299,0030,MAT013,APC 1500VA UPS,Power,7,EA,18000,5,119700.0
SO-4500300-01,SO-4500300,0010,MAT012,Samsung 1TB NVMe SSD,Storage,18,EA,9500,2,167580.0
SO-4500300-02,SO-4500300,0020,MAT017,Dell OptiPlex 5000 Desktop,Desktops,10,EA,48000,0,480000.0
SO-4500300-03,SO-4500300,0030,MAT010,Canon ImageRunner 2625i,Printers,16,EA,55000,2,862400.0
SO-4500300-04,SO-4500300,0040,MAT006,"LG 24"" Full HD Monitor",Monitors,9,EA,14000,10,113400.0
SO-4500301-01,SO-4500301,0010,MAT008,TP-Link WiFi 6 Router,Networking,12,EA,12000,2,141120.0
SO-4500302-01,SO-4500302,0010,MAT012,Samsung 1TB NVMe SSD,Storage,15,EA,9500,0,142500.0
SO-4500302-02,SO-4500302,0020,MAT009,HP LaserJet Pro M404dn,Printers,16,EA,22000,0,352000.0
SO-4500302-03,SO-4500302,0030,MAT010,Canon ImageRunner 2625i,Printers,19,EA,55000,10,940500.0
SO-4500303-01,SO-4500303,0010,MAT017,Dell OptiPlex 5000 Desktop,Desktops,13,EA,48000,10,561600.0
SO-4500303-02,SO-4500303,0020,MAT004,Apple MacBook Air M2,Laptops,10,EA,114000,8,1048800.0
SO-4500304-01,SO-4500304,0010,MAT007,Cisco Catalyst 2960 Switch,Networking,14,EA,45000,10,567000.0
SO-4500304-02,SO-4500304,0020,MAT011,Seagate 4TB External HDD,Storage,15,EA,7500,2,110250.0
SO-4500305-01,SO-4500305,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,11,EA,52000,2,560560.0
SO-4500306-01,SO-4500306,0010,MAT009,HP LaserJet Pro M404dn,Printers,16,EA,22000,0,352000.0
SO-4500306-02,SO-4500306,0020,MAT007,Cisco Catalyst 2960 Switch,Networking,5,EA,45000,10,202500.0
SO-4500306-03,SO-4500306,0030,MAT006,"LG 24"" Full HD Monitor",Monitors,14,EA,14000,8,180320.0
SO-4500306-04,SO-4500306,0040,MAT018,Jabra Evolve2 Headset,Peripherals,13,EA,8500,8,101660.0
SO-4500307-01,SO-4500307,0010,MAT007,Cisco Catalyst 2960 Switch,Networking,1,EA,45000,0,45000.0
SO-4500307-02,SO-4500307,0020,MAT012,Samsung 1TB NVMe SSD,Storage,8,EA,9500,2,74480.0
SO-4500307-03,SO-4500307,0030,MAT001,Dell Latitude 5540 Laptop,Laptops,12,EA,72000,5,820800.0
